frame,has_target,valid,dim_x,dim_y,min,max,mean,median
2023.07.17 60-23-07_1/3_729.frame,1,1,960,600,47,255,137.8718732638889,136.0
2023.07.17 60-23-07_1/3_751.frame,1,1,960,600,57,255,137.01969444444444,134.0
2023.07.17 60-23-07_1/3_760.frame,1,1,960,600,62,255,137.4333263888889,135.0
2023.07.17 60-23-07_1/3_802.frame,1,1,960,600,43,255,142.57899479166667,140.0
2023.07.17 60-23-07_1/3_815.frame,1,1,960,600,54,255,137.49911979166666,135.0
2023.07.17 60-23-07_1/3_858.frame,1,1,960,600,58,255,136.8755138888889,134.0
2023.07.17 60-23-07_1/3_862.frame,1,1,960,600,64,255,138.54722222222222,136.0
2023.07.17 60-23-07_1/3_863.frame,1,1,960,600,69,255,139.03637847222222,137.0
2023.07.17 60-23-07_1/3_875.frame,1,1,960,600,41,255,140.63951909722223,138.0
2023.07.17 60-23-07_1/3_881.frame,1,1,960,600,55,255,141.06678298611112,138.0
2023.07.17 60-23-07_1/3_888.frame,1,1,960,600,40,255,140.1785451388889,138.0
2023.07.17 60-23-07_1/3_889.frame,1,1,960,600,58,255,138.70378819444446,137.0
2023.07.17 60-23-07_1/3_898.frame,1,1,960,600,46,255,138.47090104166668,136.0
2023.07.17 60-23-07_1/4_104.frame,1,1,960,600,40,255,124.20728125,121.0
2023.07.17 60-23-07_1/4_107.frame,1,1,960,600,41,255,122.14413541666667,120.0
2023.07.17 60-23-07_1/4_108.frame,1,1,960,600,53,255,129.52593402777777,127.0
2023.07.17 60-23-07_1/4_113.frame,1,1,960,600,48,255,132.84799305555555,131.0
2023.07.17 60-23-07_1/4_119.frame,1,1,960,600,41,255,131.66716319444444,129.0
2023.07.17 60-23-07_1/4_126.frame,1,1,960,600,53,255,130.48664756944444,129.0
2023.07.17 60-23-07_1/4_130.frame,1,1,960,600,42,217,130.94305208333333,130.0
2023.07.17 60-23-07_1/4_147.frame,1,1,960,600,47,224,128.77559375,128.0
2023.07.17 60-23-07_1/4_170.frame,1,1,960,600,42,235,131.3149652777778,130.0
2023.07.17 60-23-07_1/4_207.frame,1,1,960,600,53,224,129.69405208333333,129.0
2023.07.17 60-23-07_1/4_219.frame,1,1,960,600,51,255,128.95903125,128.0
2023.07.17 60-23-07_1/4_246.frame,1,1,960,600,39,222,129.67086631944446,129.0
2023.07.17 60-23-07_1/4_247.frame,1,1,960,600,51,220,126.52014236111111,126.0
2023.07.17 60-23-07_1/4_302.frame,1,1,960,600,48,230,129.40130555555555,128.0
2023.07.17 60-23-07_1/4_346.frame,1,1,960,600,49,218,130.7281996527778,130.0
2023.07.17 60-23-07_1/4_351.frame,1,1,960,600,43,223,131.85817013888888,131.0
2023.07.17 60-23-07_1/4_370.frame,1,1,960,600,45,231,129.45316145833334,128.0
2023.07.17 60-23-07_1/4_383.frame,1,1,960,600,37,255,129.62586458333334,129.0
2023.07.17 60-23-07_1/4_421.frame,1,1,960,600,45,222,131.03178125,131.0
2023.07.17 60-23-07_1/4_446.frame,1,1,960,600,42,225,131.370703125,130.0
2023.07.17 60-23-07_1/4_477.frame,1,1,960,600,36,215,128.4909357638889,128.0
2023.07.17 60-23-07_1/4_500.frame,1,1,960,600,38,246,127.82640625,127.0
2023.07.17 60-23-07_1/4_532.frame,1,1,960,600,49,223,128.40100694444445,127.0
2023.07.17 60-23-07_1/4_602.frame,1,1,960,600,52,221,131.0530295138889,130.0
2023.07.17 60-23-07_1/4_625.frame,1,1,960,600,46,244,129.45144097222223,128.0
2023.07.17 60-23-07_1/4_698.frame,0,1,960,600,50,220,131.34433506944444,130.0
2023.07.17 60-23-07_1/4_753.frame,1,1,960,600,42,255,129.65810763888888,129.0
2023.07.17 60-23-07_1/4_775.frame,1,1,960,600,50,255,130.71240798611112,130.0
2023.07.17 60-23-07_1/4_776.frame,1,1,960,600,41,218,128.87650347222223,128.0
2023.07.17 60-23-07_1/4_797.frame,1,1,960,600,43,213,125.87587326388889,125.0
2023.07.17 60-23-07_1/4_832.frame,1,1,960,600,48,213,132.82051909722222,132.0
2023.07.17 60-23-07_1/4_839.frame,1,1,960,600,36,239,129.9578767361111,129.0
2023.07.17 60-23-07_1/4_840.frame,1,1,960,600,33,255,129.3200642361111,128.0
2023.07.17 60-23-07_1/4_841.frame,1,1,960,600,42,241,127.42644791666666,126.0
2023.07.17 60-23-07_1/4_847.frame,1,1,960,600,34,213,127.51708854166667,127.0
2023.07.17 60-23-07_1/4_859.frame,1,1,960,600,48,237,129.1860920138889,128.0
2023.07.17 60-23-07_1/4_860.frame,1,1,960,600,47,216,127.82183159722223,127.0
2023.07.17 60-23-07_1/4_883.frame,1,1,960,600,47,214,127.98722395833333,128.0
2023.07.17 60-23-07_1/4_884.frame,1,1,960,600,49,213,127.54645486111112,127.0
2023.07.17 60-23-07_1/4_887.frame,1,1,960,600,35,255,126.21747048611111,126.0
2023.07.17 60-23-07_1/4_888.frame,1,1,960,600,42,213,125.48868402777778,124.0
2023.07.17 60-23-07_1/4_891.frame,1,1,960,600,42,255,127.2861875,127.0
2023.07.17 60-23-07_1/5_189.frame,1,1,960,600,53,255,145.93875868055557,145.0
2023.07.17 60-23-07_1/5_234.frame,1,1,960,600,33,243,138.4897986111111,140.0
2023.07.17 60-23-07_1/5_339.frame,1,1,960,600,62,243,148.233890625,147.0
2023.07.17 60-23-07_1/5_364.frame,1,1,960,600,57,230,146.80339583333333,146.0
2023.07.17 60-23-07_1/5_365.frame,1,1,960,600,53,224,146.54887152777778,145.0
2023.07.17 60-23-07_1/5_422.frame,1,1,960,600,87,242,145.85360416666666,145.0
2023.07.17 60-23-07_1/5_440.frame,1,1,960,600,36,216,143.35822916666666,142.0
2023.07.17 60-23-07_1/5_476.frame,1,1,960,600,54,218,143.57749305555555,142.0
2023.07.17 60-23-07_1/5_504.frame,1,1,960,600,56,255,146.65222395833334,146.0
2023.07.17 60-23-07_1/5_597.frame,1,1,960,600,46,241,146.09994444444445,145.0
2023.07.17 60-23-07_1/5_648.frame,1,1,960,600,54,255,144.27650520833333,142.0
2023.07.17 60-23-07_1/5_776.frame,1,1,960,600,63,241,146.4672534722222,145.0
2023.07.17 60-23-07_1/5_822.frame,1,1,960,600,52,232,147.15291493055557,146.0
2023.07.17 60-23-07_1/5_848.frame,1,1,960,600,45,230,146.55551215277777,146.0
2023.07.17 60-23-07_1/5_855.frame,1,1,960,600,48,241,148.54230555555554,147.0
2023.07.17 60-23-07_1/5_866.frame,1,1,960,600,62,251,145.12194097222223,144.0
2023.07.17 60-23-07_1/5_869.frame,1,1,960,600,67,255,142.50909027777777,141.0
2023.07.17 60-23-07_1/5_881.frame,1,1,960,600,65,255,141.6424201388889,140.0
2023.07.17 60-23-07_1/5_896.frame,1,1,960,600,50,255,147.226546875,146.0
2023.07.17 60-23-07_1/t23_dist_1_frame_036.frame,1,1,960,600,2,255,105.86244791666667,106.0
2023.07.17 60-23-07_1/t23_dist_1_frame_037.frame,1,1,960,600,2,255,105.28991319444444,106.0
2023.07.17 60-23-07_1/t23_dist_1_frame_240-test.frame,1,1,960,600,3,255,92.17601736111111,91.0
2023.07.17 60-23-07_1/t23_dist_1_frame_270-test.frame,1,1,960,600,2,255,92.34913020833334,92.0
2023.07.17 60-23-07_1/t23_dist_1_frame_300-test.frame,1,1,960,600,2,255,91.81640972222222,92.0
2023.07.17 60-23-07_1/t24_dist_4_frame_300-test.frame,1,1,960,600,5,255,92.75325173611111,92.0
2023.07.17 60-23-07_1/t24_dist_4_frame_336.frame,1,1,960,600,5,255,92.44737326388889,92.0
2023.07.17 60-23-07_1/t24_dist_4_frame_360-test.frame,1,1,960,600,4,255,92.6043767361111,92.0
2023.07.17 60-23-07_1/t25_dist_1_frame_269.frame,1,1,960,600,5,255,90.77522048611111,90.0
2023.07.17 60-23-07_1/t27_dist_3_frame_000-test.frame,1,1,960,600,7,255,170.67380208333333,176.0
2023.07.17 60-23-07_1/t27_dist_3_frame_030-test.frame,1,1,960,600,3,255,108.043578125,109.0
2023.07.17 60-23-07_1/0/1_136.frame,1,1,960,600,71,245,152.14907291666665,152.0
2023.07.17 60-23-07_1/0/3_382.frame,1,1,960,600,48,255,126.831515625,125.0
2023.07.17 60-23-07_1/0/3_383.frame,1,1,960,600,44,255,135.43321354166667,133.0
2023.07.17 60-23-07_1/0/3_451.frame,1,1,960,600,39,255,140.78853819444444,138.0
2023.07.17 60-23-07_1/0/3_888.frame,1,1,960,600,47,255,137.05861284722224,135.0
2023.07.17 60-23-07_1/0/4_113.frame,1,1,960,600,31,255,129.67352430555556,127.0
2023.07.17 60-23-07_1/0/4_477.frame,1,1,960,600,41,213,125.3927361111111,125.0
2023.07.17 60-23-07_1/0/4_841.frame,1,1,960,600,50,207,127.97568055555556,127.0
2023.07.17 60-23-07_1/0/4_847.frame,1,1,960,600,51,255,131.24677604166666,130.0
2023.07.17 60-23-07_1/1/4_847.frame,1,1,960,600,46,244,128.97989930555556,128.0
2023.07.18 61-23-08_1/4_808.frame,1,1,960,600,45,248,126.83116666666666,126.0
2023.07.18 61-23-08_1/4_900.frame,1,1,960,600,39,255,129.88622743055555,129.0
2023.07.18 61-23-08_1/0_148.frame,1,1,960,600,80,224,153.46870486111112,155.0
2023.07.18 61-23-08_1/0_224.frame,1,1,960,600,56,255,145.85077777777778,149.0
2023.07.18 61-23-08_1/0_383.frame,1,1,960,600,75,230,152.432796875,153.0
2023.07.18 61-23-08_1/0_423.frame,1,1,960,600,47,240,147.78934027777777,152.0
2023.07.18 61-23-08_1/0_426.frame,1,1,960,600,72,228,152.70576215277777,154.0
2023.07.18 61-23-08_1/0_443.frame,1,1,960,600,41,240,148.3575295138889,151.0
2023.07.18 61-23-08_1/0_691.frame,1,1,960,600,78,255,152.9430954861111,154.0
2023.07.18 61-23-08_1/0_748.frame,1,1,960,600,71,224,152.3906076388889,154.0
2023.07.18 61-23-08_1/1_168.frame,1,1,960,600,62,225,146.10457465277779,146.0
2023.07.18 61-23-08_1/1_184.frame,1,1,960,600,63,255,145.90298611111112,145.0
2023.07.18 61-23-08_1/1_199.frame,1,1,960,600,49,255,150.46198784722222,151.0
2023.07.18 61-23-08_1/1_278.frame,1,1,960,600,35,244,140.63768055555556,143.0
2023.07.18 61-23-08_1/1_752.frame,1,1,960,600,67,226,145.28550347222222,145.0
2023.07.18 61-23-08_1/2_156.frame,1,1,960,600,30,255,140.6138298611111,144.0
2023.07.18 61-23-08_1/2_251.frame,1,1,960,600,44,255,146.689515625,145.0
2023.07.18 61-23-08_1/2_722.frame,1,1,960,600,30,255,140.76036805555555,145.0
2023.07.18 61-23-08_1/3_237.frame,1,1,960,600,40,255,134.7185746527778,133.0
2023.07.18 61-23-08_1/3_287.frame,1,1,960,600,40,255,135.442390625,133.0
2023.07.18 61-23-08_1/3_304.frame,1,1,960,600,39,255,138.56413020833332,136.0
2023.07.18 61-23-08_1/4_104.frame,1,1,960,600,34,255,131.46144444444445,129.0
2023.07.18 61-23-08_1/4_191.frame,1,1,960,600,36,225,129.71973090277777,129.0
2023.07.18 61-23-08_1/4_287.frame,1,1,960,600,33,255,126.267625,125.0
2023.07.18 61-23-08_1/4_378.frame,1,1,960,600,46,218,122.89917361111111,122.0
2023.07.18 61-23-08_1/4_438.frame,1,1,960,600,40,202,121.47389583333333,121.0
2023.07.18 61-23-08_1/4_498.frame,1,1,960,600,46,225,127.64304166666666,127.0
2023.07.18 61-23-08_1/4_573.frame,1,1,960,600,38,241,129.48117534722223,128.0
2023.07.18 61-23-08_1/4_739.frame,1,1,960,600,44,255,126.76246006944444,126.0
2023.07.18 61-23-08_1/4_807.frame,1,1,960,600,49,200,125.757640625,125.0
2023.07.18 61-23-08_1/5_192.frame,1,1,960,600,60,223,141.54344097222221,141.0
2023.07.18 61-23-08_1/5_282.frame,1,1,960,600,74,240,143.890796875,143.0
2023.07.18 61-23-08_1/5_887.frame,1,1,960,600,81,241,140.35615972222223,139.0
2023.07.18 62-23-07_1/3_704.frame,1,1,960,600,57,255,136.650359375,135.0
2023.07.18 62-23-07_1/3_718.frame,1,1,960,600,40,255,126.99056423611111,125.0
2023.07.18 62-23-07_1/3_753.frame,1,1,960,600,46,255,135.31343229166666,133.0
2023.07.18 62-23-07_1/3_828.frame,1,1,960,600,39,255,130.42943576388888,127.0
2023.07.18 62-23-07_1/3_876.frame,1,1,960,600,77,255,137.63863541666666,135.0
2023.07.18 62-23-07_1/5_640.frame,1,1,960,600,45,226,143.3548732638889,141.0
2023.07.18 62-23-07_1/3_877.frame,1,1,960,600,64,255,137.7275642361111,136.0
2023.07.18 62-23-07_1/3_884.frame,1,1,960,600,48,255,136.31121354166666,133.0
2023.07.18 62-23-07_1/5_742.frame,1,1,960,600,57,226,146.08167881944445,145.0
2023.07.18 62-23-07_1/4_099.frame,1,1,960,600,41,255,125.27855208333334,123.0
2023.07.18 62-23-07_1/4_119.frame,1,1,960,600,51,255,125.426609375,124.0
2023.07.18 62-23-07_1/4_386.frame,1,1,960,600,38,213,129.71117534722222,129.0
2023.07.18 62-23-07_1/4_481.frame,1,1,960,600,47,233,128.06439930555555,127.0
2023.07.18 62-23-07_1/5_748.frame,1,1,960,600,68,226,143.75766145833333,143.0
2023.07.18 62-23-07_1/5_148.frame,1,1,960,600,64,220,142.38068055555556,142.0
2023.07.18 62-23-07_1/5_878.frame,1,1,960,600,54,255,143.28007118055555,142.0
2023.07.18 62-23-07_1/t4_dist_3_frame_000.frame,1,1,960,600,15,255,171.8377326388889,171.0
2023.07.18 62-23-07_1/t4_dist_3_frame_397.frame,1,1,960,600,6,255,87.72916666666667,87.0
2023.07.18 62-23-07_1/0_482.frame,1,1,960,600,74,244,147.17269791666666,148.0
2023.07.18 62-23-07_1/0_121.frame,1,1,960,600,58,239,139.91217881944445,141.0
2023.07.18 62-23-07_1/0_501.frame,1,1,960,600,79,232,150.98227777777777,152.0
2023.07.18 62-23-07_1/0_534.frame,1,1,960,600,75,222,151.26490625,153.0
2023.07.18 62-23-07_1/1_118.frame,1,1,960,600,53,255,148.892875,148.0
2023.07.18 62-23-07_1/1_162.frame,1,1,960,600,63,228,148.62358506944443,149.0
2023.07.18 62-23-07_1/1_274.frame,1,1,960,600,66,239,149.788625,150.0
2023.07.18 62-23-07_1/1_461.frame,1,1,960,600,36,228,146.86981423611113,147.0
2023.07.18 62-23-07_1/1_520.frame,1,1,960,600,62,255,150.60575868055557,151.0
2023.07.18 62-23-07_1/1_889.frame,1,1,960,600,43,238,147.89371180555557,148.0
2023.07.18 62-23-07_1/1_899.frame,1,1,960,600,61,221,143.29860763888888,143.0
2023.07.18 62-23-07_1/2_111.frame,1,1,960,600,68,231,142.17858159722223,140.0
2023.07.18 62-23-07_1/2_176.frame,1,1,960,600,48,255,138.46044618055555,137.0
2023.07.18 62-23-07_1/2_552.frame,1,1,960,600,65,255,144.2159513888889,142.0
2023.07.18 62-23-07_1/2_567.frame,1,1,960,600,77,255,146.61226909722222,144.0
2023.07.18 62-23-07_1/2_718.frame,1,1,960,600,45,245,135.44166145833333,134.0
2023.07.18 62-23-07_1/2_806.frame,1,1,960,600,63,250,141.76895833333333,139.0
2023.07.18 62-23-07_1/3_114.frame,1,1,960,600,76,228,133.94394270833334,133.0
2023.07.18 62-23-07_1/3_248.frame,1,1,960,600,62,255,139.68128819444445,137.0
2023.07.18 62-23-07_1/3_641.frame,1,1,960,600,40,255,126.64547048611111,124.0
2023.08.07/3_138.frame,1,1,960,600,37,255,135.05604861111112,133.0
2023.08.07/0_854.frame,1,1,960,600,62,234,147.22961805555556,148.0
2023.08.07/1_133.frame,1,1,960,600,62,233,148.21202256944446,148.0
2023.08.07/1_357.frame,1,1,960,600,63,227,146.35665104166668,146.0
2023.08.07/1_190.frame,1,1,960,600,35,231,148.17094965277778,148.0
2023.08.07/1_644.frame,1,1,960,600,69,255,148.35754166666666,148.0
2023.08.07/1_645.frame,1,1,960,600,63,245,148.79013541666666,149.0
2023.08.07/1_855.frame,1,1,960,600,47,236,146.5432517361111,146.0
2023.08.07/1_853.frame,1,1,960,600,44,255,146.49460069444444,147.0
2023.08.07/1_866.frame,1,1,960,600,54,242,148.16565451388888,148.0
2023.08.07/2_150.frame,1,1,960,600,52,221,141.61038715277778,140.0
2023.08.07/2_149.frame,1,1,960,600,55,238,141.44246875,139.0
2023.08.07/2_403.frame,1,1,960,600,47,229,145.16002604166667,144.0
2023.08.07/2_644.frame,1,1,960,600,75,255,146.31131944444445,145.0
2023.08.07/2_661.frame,1,1,960,600,59,255,141.48375173611112,139.0
2023.08.07/2_776.frame,1,1,960,600,77,236,145.20498263888888,143.0
2023.08.07/3_115.frame,1,1,960,600,54,255,134.06163194444446,132.0
2023.08.07/3_133.frame,1,1,960,600,57,255,135.22192708333333,133.0
2023.08.07/3_228.frame,1,1,960,600,46,255,131.06676215277778,128.0
2023.08.07/3_240.frame,1,1,960,600,53,255,133.28210590277777,131.0
2023.08.07/3_427.frame,1,1,960,600,62,255,133.4303576388889,131.0
2023.08.07/3_578.frame,1,1,960,600,60,255,134.9910607638889,133.0
2023.08.07/3_602.frame,1,1,960,600,52,255,133.90263020833333,131.0
2023.08.07/3_731.frame,1,1,960,600,35,255,131.0988923611111,130.0
2023.08.07/4_116.frame,1,1,960,600,37,255,127.42214236111111,126.0
2023.08.07/4_588.frame,1,1,960,600,52,228,126.58891493055556,125.0
2023.08.07/4_884.frame,1,1,960,600,46,205,123.95213020833333,123.0
2023.08.07/5_214.frame,1,1,960,600,66,227,138.94137847222223,138.0
2023.08.07/5_338.frame,1,1,960,600,54,229,140.46959722222223,139.0
2023.08.07/5_498.frame,1,1,960,600,70,227,139.30351909722222,138.0
2023.08.07/5_530.frame,1,1,960,600,67,218,140.37410590277779,139.0
2023.08.07/5_740.frame,1,1,960,600,47,230,149.9694045138889,149.0
2023.08.07/5_832.frame,1,1,960,600,55,251,138.89830555555557,138.0
2023.08.07/t2_dist_1_frame_000.frame,1,1,960,600,5,255,166.5696875,169.0
2023.08.07/t2_dist_1_frame_360-test.frame,0,1,960,600,2,255,83.47552777777778,83.0
2023.08.07/t2_dist_1_frame_406.frame,1,1,960,600,1,255,85.725796875,86.0
2023.08.07/t3_dist_1_frame_000-test.frame,1,1,960,600,13,255,177.53125868055557,178.0
2023.08.07/t3_dist_1_frame_009.frame,1,1,960,600,10,255,149.32988368055555,149.0
2023.08.07/t3_dist_7_frame_240-test.frame,1,1,960,600,5,191,87.0892638888889,86.0
2023.08.07/t7_dist_1_frame_000-test.frame,1,1,960,600,12,255,177.84376041666667,178.0
2023.08.07/t7_dist_1_frame_042.frame,1,1,960,600,6,255,103.43319965277777,103.0
2023.08.07/t7_dist_1_frame_060-test.frame,1,1,960,600,6,243,95.91885243055556,95.0
2023.07.21/5_439.frame,1,1,960,600,38,225,140.19191145833332,139.0
2023.07.21/4_639.frame,1,1,960,600,26,255,123.8225295138889,128.0
2023.07.21/5_417.frame,1,1,960,600,76,255,146.17864236111112,144.0
2023.07.21/5_751.frame,1,1,960,600,69,238,146.575609375,145.0
2023.07.21/0_101.frame,1,1,960,600,48,255,139.410828125,143.0
2023.07.21/0_121.frame,1,1,960,600,56,255,141.18459027777777,144.0
2023.07.21/0_287.frame,1,1,960,600,63,255,142.153515625,145.0
2023.07.21/0_386.frame,1,1,960,600,76,255,155.19678819444445,156.0
2023.07.21/0_610.frame,1,1,960,600,63,235,147.32250347222222,148.0
2023.07.21/0_672.frame,1,1,960,600,63,248,148.70675520833333,150.0
2023.07.21/0_898.frame,1,1,960,600,76,220,145.51706944444445,146.0
2023.07.21/1_440.frame,1,1,960,600,47,223,142.06579340277779,143.0
2023.07.21/1_523.frame,1,1,960,600,31,240,139.9251857638889,143.0
2023.07.21/1_619.frame,1,1,960,600,32,237,141.56030555555554,146.0
2023.07.21/1_668.frame,1,1,960,600,65,232,149.97197395833334,150.0
2023.07.21/1_711.frame,1,1,960,600,58,255,149.47877777777776,149.0
2023.07.21/2_113.frame,1,1,960,600,40,242,142.52943229166667,141.0
2023.07.21/2_140.frame,1,1,960,600,69,244,148.2416753472222,146.0
2023.07.21/2_494.frame,1,1,960,600,62,255,143.6939565972222,141.0
2023.07.21/3_443.frame,1,1,960,600,32,255,124.77998958333333,125.0
2023.07.21/3_130.frame,1,1,960,600,34,255,135.90433333333334,134.0
2023.07.21/3_412.frame,1,1,960,600,53,255,136.30849305555554,134.0
2023.07.21/3_709.frame,1,1,960,600,69,255,140.3362951388889,138.0
2023.07.21/4_173.frame,1,1,960,600,26,243,125.94434027777778,125.0
2023.07.21/4_395.frame,1,1,960,600,48,210,125.57634201388889,124.0
2023.07.21/4_610.frame,1,1,960,600,37,201,125.722,125.0
2023.08.08 71-23-07_1/1_481.frame,1,1,960,600,66,255,152.62952951388888,153.0
2023.08.08 71-23-07_1/3_467.frame,1,1,960,600,58,255,139.1468125,137.0
2023.08.08 71-23-07_1/1_477.frame,1,1,960,600,66,224,147.9116527777778,148.0
2023.08.08 71-23-07_1/4_326.frame,1,1,960,600,36,255,125.64705381944445,125.0
2023.08.08 71-23-07_1/5_889.frame,1,1,960,600,47,239,141.64295486111112,141.0
2023.08.08 71-23-07_1/5_896.frame,1,1,960,600,57,244,139.70653472222222,138.0
2023.08.08 71-23-07_1/4_879.frame,1,1,960,600,37,209,127.69373090277777,127.0
2023.08.08 71-23-07_1/2_373.frame,1,1,960,600,46,255,143.1895017361111,143.0
2023.08.08 71-23-07_1/2_377.frame,1,1,960,600,46,235,146.34939409722222,145.0
2023.08.08 71-23-07_1/1_325.frame,1,1,960,600,64,228,147.33504340277779,146.0
2023.08.08 71-23-07_1/0_206.frame,1,1,960,600,64,251,150.59238888888888,149.0
2023.08.08 71-23-07_1/0_216.frame,1,1,960,600,65,236,145.87444097222223,146.0
2023.08.08 71-23-07_1/0_504.frame,1,1,960,600,69,242,152.4980954861111,154.0
2023.08.08 71-23-07_1/0_448.frame,1,1,960,600,76,241,150.4549045138889,151.0
2023.08.08 71-23-07_1/0_483.frame,1,1,960,600,67,235,151.73318402777778,153.0
2023.08.08 71-23-07_1/0_516.frame,1,1,960,600,77,222,150.69871875,152.0
2023.08.08 71-23-07_1/0_564.frame,1,1,960,600,65,255,150.5769826388889,152.0
2023.08.08 71-23-07_1/0_528.frame,1,1,960,600,81,251,151.28667534722223,151.0
2023.08.08 71-23-07_1/0_553.frame,1,1,960,600,58,221,151.9294982638889,154.0
2023.08.08 71-23-07_1/0_565.frame,1,1,960,600,68,232,146.88191145833332,146.0
2023.08.08 71-23-07_1/0_625.frame,1,1,960,600,75,255,146.6899826388889,147.0
2023.08.08 71-23-07_1/0_749.frame,1,1,960,600,79,233,150.83481944444443,152.0
2023.08.08 71-23-07_1/0_856.frame,1,1,960,600,77,228,150.09208333333333,152.0
2023.08.08 71-23-07_1/0_857.frame,1,1,960,600,81,255,147.64764583333334,149.0
2023.08.08 71-23-07_1/0_862.frame,1,1,960,600,80,238,152.22910243055554,153.0
2023.08.08 71-23-07_1/0_881.frame,1,1,960,600,76,229,148.07468402777778,149.0
2023.08.08 71-23-07_1/1_114.frame,1,1,960,600,70,244,146.53013368055556,145.0
2023.08.08 71-23-07_1/1_121.frame,1,1,960,600,60,255,142.392671875,142.0
2023.08.08 71-23-07_1/1_124.frame,1,1,960,600,46,255,146.23007118055557,147.0
2023.08.08 71-23-07_1/1_127.frame,1,1,960,600,64,239,147.68161979166666,147.0
2023.08.08 71-23-07_1/1_137.frame,1,1,960,600,67,226,144.00385416666666,144.0
2023.08.08 71-23-07_1/1_143.frame,1,1,960,600,52,255,151.4645486111111,152.0
2023.08.08 71-23-07_1/1_144.frame,1,1,960,600,47,255,150.10619444444444,150.0
2023.08.08 71-23-07_1/1_150.frame,1,1,960,600,44,254,149.03131423611111,149.0
2023.08.08 71-23-07_1/1_152.frame,1,1,960,600,68,240,151.29083680555556,151.0
2023.08.08 71-23-07_1/1_164.frame,1,1,960,600,67,232,150.39728472222222,150.0
2023.08.08 71-23-07_1/1_189.frame,1,1,960,600,65,255,146.2239704861111,146.0
2023.08.08 71-23-07_1/1_203.frame,1,1,960,600,68,236,149.93816145833333,150.0
2023.08.08 71-23-07_1/1_212.frame,1,1,960,600,65,236,147.14390625,147.0
2023.08.08 71-23-07_1/1_229.frame,1,1,960,600,44,235,147.45402777777778,147.0
2023.08.08 71-23-07_1/1_240.frame,1,1,960,600,69,231,147.35210590277777,147.0
2023.08.08 71-23-07_1/1_280.frame,1,1,960,600,45,236,147.59414583333333,147.0
2023.08.08 71-23-07_1/1_329.frame,1,1,960,600,66,229,146.53836458333333,146.0
2023.08.08 71-23-07_1/1_331.frame,1,1,960,600,59,235,146.99498090277777,147.0
2023.08.08 71-23-07_1/1_348.frame,1,1,960,600,63,255,149.0223611111111,149.0
2023.08.08 71-23-07_1/1_349.frame,1,1,960,600,44,255,148.41633506944444,148.0
2023.08.08 71-23-07_1/1_355.frame,1,1,960,600,35,255,151.98902777777778,152.0
2023.08.08 71-23-07_1/1_356.frame,1,1,960,600,37,255,151.828609375,152.0
2023.08.08 71-23-07_1/1_368.frame,1,1,960,600,54,232,149.19336979166667,149.0
2023.08.08 71-23-07_1/1_372.frame,1,1,960,600,44,245,147.57457291666665,147.0
2023.08.08 71-23-07_1/1_402.frame,1,1,960,600,67,233,150.56372916666666,150.0
2023.08.08 71-23-07_1/1_407.frame,1,1,960,600,66,233,149.2958767361111,149.0
2023.08.08 71-23-07_1/1_410.frame,1,1,960,600,67,242,152.73848784722222,153.0
2023.08.08 71-23-07_1/1_441.frame,1,1,960,600,64,226,148.39851215277778,148.0
2023.08.08 71-23-07_1/1_461.frame,1,1,960,600,55,237,150.77050347222223,151.0
2023.08.08 71-23-07_1/3_879.frame,1,1,960,600,41,255,134.43994444444445,132.0
2023.08.08 71-23-07_1/1_485.frame,1,1,960,600,62,255,147.31449479166668,147.0
2023.08.08 71-23-07_1/1_492.frame,1,1,960,600,66,234,149.67687847222223,150.0
2023.08.08 71-23-07_1/1_503.frame,1,1,960,600,65,239,149.3727326388889,149.0
2023.08.08 71-23-07_1/1_506.frame,1,1,960,600,65,228,149.44917881944446,149.0
2023.08.08 71-23-07_1/1_513.frame,1,1,960,600,68,238,152.91739756944443,153.0
2023.08.08 71-23-07_1/1_545.frame,1,1,960,600,65,225,148.09951215277778,148.0
2023.08.08 71-23-07_1/1_552.frame,1,1,960,600,49,229,149.65175868055556,150.0
2023.08.08 71-23-07_1/1_576.frame,1,1,960,600,65,231,146.29530034722222,146.0
2023.08.08 71-23-07_1/1_585.frame,1,1,960,600,68,226,149.13226215277777,149.0
2023.08.08 71-23-07_1/1_596.frame,1,1,960,600,41,231,147.28141666666667,147.0
2023.08.08 71-23-07_1/1_611.frame,1,1,960,600,68,230,150.1466423611111,150.0
2023.08.08 71-23-07_1/1_624.frame,1,1,960,600,57,230,146.32963715277776,146.0
2023.08.08 71-23-07_1/1_676.frame,1,1,960,600,67,239,151.4549201388889,152.0
2023.08.08 71-23-07_1/1_698.frame,1,1,960,600,69,230,149.87639930555557,150.0
2023.08.08 71-23-07_1/1_717.frame,1,1,960,600,66,244,150.71325347222222,151.0
2023.08.08 71-23-07_1/2_120.frame,1,1,960,600,64,234,146.18325,144.0
2023.08.08 71-23-07_1/1_753.frame,1,1,960,600,68,237,151.74016319444445,152.0
2023.08.08 71-23-07_1/1_755.frame,1,1,960,600,64,231,148.128328125,148.0
2023.08.08 71-23-07_1/1_777.frame,1,1,960,600,65,226,147.5525590277778,146.0
2023.08.08 71-23-07_1/1_784.frame,1,1,960,600,70,229,145.57281597222223,145.0
2023.08.08 71-23-07_1/1_787.frame,1,1,960,600,47,230,148.42307291666665,148.0
